2024-04-27 18:35:27,990 INFO    StreamThr :73221 [internal.py:wandb_internal():86] W&B internal server running at pid: 73221, started at: 2024-04-27 18:35:27.988920
2024-04-27 18:35:29,753 DEBUG   HandlerThread:73221 [system_monitor.py:probe():223] {'os': 'macOS-13.5.2-arm64-arm-64bit', 'python': '3.12.3', 'heartbeatAt': '2024-04-27T17:35:29.719674', 'startedAt': '2024-04-27T17:35:27.979178', 'docker': None, 'cuda': None, 'args': ('--input_artifact', 'raw_data.parquet:latest', '--artifact_name', 'preprocessed_data.csv', '--artifact_type', 'preprocessed_data', '--artifact_description', 'Data with preprocessing applied'), 'state': 'running', 'program': '/Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/run.py', 'codePathLocal': 'run.py', 'codePath': 'preprocess/run.py', 'git': {'remote': 'https://github.com/ayotomiwasalau/ml-pipe.git', 'commit': 'c753284f362bc3769c2df179aa3eddb270d036aa'}, 'email': 'ayotomiwasalau@gmail.com', 'root': '/Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe', 'host': 'ayotomialausMBP', 'username': 'ayotomiwasalau', 'executable': '/Users/ayotomiwasalau/anaconda3/envs/mlflow-7bd88c9e64ceb46f797079836efc7bf9aa6d00e9/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 11.107654571533203}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-04-27 18:35:29,753 INFO    HandlerThread:73221 [system_monitor.py:probe():224] Finished collecting system info
2024-04-27 18:35:29,753 INFO    HandlerThread:73221 [system_monitor.py:probe():227] Publishing system info
2024-04-27 18:35:29,753 DEBUG   HandlerThread:73221 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-27 18:35:29,834 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/conda-environment.yaml
2024-04-27 18:35:30,539 DEBUG   HandlerThread:73221 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-27 18:35:30,539 INFO    HandlerThread:73221 [system_monitor.py:probe():229] Finished publishing system info
2024-04-27 18:35:30,542 DEBUG   SenderThread:73221 [sender.py:send():379] send: files
2024-04-27 18:35:30,542 INFO    SenderThread:73221 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-27 18:35:30,557 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: python_packages
2024-04-27 18:35:30,558 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: python_packages
2024-04-27 18:35:30,558 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 18:35:30,558 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 18:35:30,558 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: stop_status
2024-04-27 18:35:30,839 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/conda-environment.yaml
2024-04-27 18:35:30,839 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/requirements.txt
2024-04-27 18:35:30,839 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/wandb-metadata.json
2024-04-27 18:35:31,244 DEBUG   SenderThread:73221 [sender.py:send():379] send: telemetry
2024-04-27 18:35:31,770 INFO    wandb-upload_0:73221 [upload_job.py:push():131] Uploaded file /var/folders/_r/dchdvrt17dbb3l_1jl9f8gm80000gn/T/tmp3a8vswgowandb/xkepdz1r-wandb-metadata.json
2024-04-27 18:35:31,840 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log
2024-04-27 18:35:32,911 DEBUG   SenderThread:73221 [sender.py:send():379] send: use_artifact
2024-04-27 18:35:33,847 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log
2024-04-27 18:35:33,919 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 18:35:35,469 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-27 18:35:35,469 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: log_artifact
2024-04-27 18:35:35,855 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log
2024-04-27 18:35:36,478 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:36,529 INFO    SenderThread:73221 [sender.py:send_request_log_artifact():1456] logged artifact preprocessed_data.csv - {'id': 'QXJ0aWZhY3Q6ODEyODIwOTkw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzQyNjQ3NQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODEyODIwOTkw', 'versionIndex': 0}}}
2024-04-27 18:35:36,529 DEBUG   SenderThread:73221 [sender.py:send():379] send: exit
2024-04-27 18:35:36,529 INFO    SenderThread:73221 [sender.py:send_exit():586] handling exit code: 0
2024-04-27 18:35:36,529 INFO    SenderThread:73221 [sender.py:send_exit():588] handling runtime: 5
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:send_exit():594] send defer
2024-04-27 18:35:36,530 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:36,530 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,530 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-27 18:35:36,530 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 1
2024-04-27 18:35:36,530 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,530 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-27 18:35:36,530 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-27 18:35:36,530 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 2
2024-04-27 18:35:36,530 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,530 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-27 18:35:36,530 INFO    HandlerThread:73221 [system_monitor.py:finish():203] Stopping system monitor
2024-04-27 18:35:36,530 DEBUG   SystemMonitor:73221 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-27 18:35:36,530 DEBUG   SystemMonitor:73221 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-27 18:35:36,531 DEBUG   SystemMonitor:73221 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-27 18:35:36,531 INFO    HandlerThread:73221 [interfaces.py:finish():202] Joined cpu monitor
2024-04-27 18:35:36,531 INFO    HandlerThread:73221 [interfaces.py:finish():202] Joined disk monitor
2024-04-27 18:35:36,574 INFO    HandlerThread:73221 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-27 18:35:36,574 INFO    HandlerThread:73221 [interfaces.py:finish():202] Joined memory monitor
2024-04-27 18:35:36,574 INFO    HandlerThread:73221 [interfaces.py:finish():202] Joined network monitor
2024-04-27 18:35:36,574 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,574 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-27 18:35:36,574 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 3
2024-04-27 18:35:36,574 DEBUG   SenderThread:73221 [sender.py:send():379] send: telemetry
2024-04-27 18:35:36,574 DEBUG   SenderThread:73221 [sender.py:send():379] send: stats
2024-04-27 18:35:36,575 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,575 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-27 18:35:36,575 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 4
2024-04-27 18:35:36,575 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,575 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-27 18:35:36,575 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 5
2024-04-27 18:35:36,575 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,575 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-27 18:35:36,575 DEBUG   SenderThread:73221 [sender.py:send():379] send: summary
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 18:35:36,575 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 6
2024-04-27 18:35:36,575 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,575 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-27 18:35:36,575 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,575 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-27 18:35:36,576 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 18:35:36,859 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/wandb-summary.json
2024-04-27 18:35:36,919 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 7
2024-04-27 18:35:36,919 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:36,919 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-27 18:35:36,919 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:36,919 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-27 18:35:37,291 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 8
2024-04-27 18:35:37,292 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:37,292 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-27 18:35:37,292 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:37,292 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-27 18:35:37,292 INFO    SenderThread:73221 [job_builder.py:build():318] Attempting to build job artifact
2024-04-27 18:35:37,292 INFO    SenderThread:73221 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-27 18:35:37,294 INFO    SenderThread:73221 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-27 18:35:37,296 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 9
2024-04-27 18:35:37,296 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:37,296 DEBUG   SenderThread:73221 [sender.py:send():379] send: artifact
2024-04-27 18:35:37,296 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-27 18:35:37,484 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:37,861 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/config.yaml
2024-04-27 18:35:37,861 INFO    Thread-12 :73221 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log
2024-04-27 18:35:38,321 INFO    SenderThread:73221 [sender.py:send_artifact():1468] sent artifact job-https___github.com_ayotomiwasalau_ml-pipe.git_preprocess_run.py - {'id': 'QXJ0aWZhY3Q6ODEyODEwMzA4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzQyMTQyMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODEyODEwMzA4', 'versionIndex': 0}}}
2024-04-27 18:35:38,322 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:38,322 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-27 18:35:38,322 INFO    SenderThread:73221 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-27 18:35:38,864 INFO    SenderThread:73221 [dir_watcher.py:finish():388] scan: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files
2024-04-27 18:35:38,864 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/requirements.txt requirements.txt
2024-04-27 18:35:38,865 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log output.log
2024-04-27 18:35:38,867 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/config.yaml config.yaml
2024-04-27 18:35:38,868 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/wandb-summary.json wandb-summary.json
2024-04-27 18:35:38,868 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/conda-environment.yaml conda-environment.yaml
2024-04-27 18:35:38,878 INFO    SenderThread:73221 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/wandb-metadata.json wandb-metadata.json
2024-04-27 18:35:38,879 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 10
2024-04-27 18:35:38,881 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:38,883 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:38,885 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-27 18:35:38,886 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:38,886 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-27 18:35:38,886 INFO    SenderThread:73221 [file_pusher.py:finish():172] shutting down file pusher
2024-04-27 18:35:39,491 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:39,492 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:39,539 INFO    wandb-upload_2:73221 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/config.yaml
2024-04-27 18:35:39,853 INFO    wandb-upload_0:73221 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/requirements.txt
2024-04-27 18:35:39,867 INFO    wandb-upload_3:73221 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/wandb-summary.json
2024-04-27 18:35:39,918 INFO    wandb-upload_4:73221 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/conda-environment.yaml
2024-04-27 18:35:40,103 INFO    wandb-upload_1:73221 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/files/output.log
2024-04-27 18:35:40,305 INFO    Thread-11 (_thread_body):73221 [sender.py:transition_state():614] send defer: 11
2024-04-27 18:35:40,306 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:40,306 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-27 18:35:40,306 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:40,306 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-27 18:35:40,306 INFO    SenderThread:73221 [file_pusher.py:join():178] waiting for file pusher
2024-04-27 18:35:40,307 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 12
2024-04-27 18:35:40,307 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:40,307 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-27 18:35:40,307 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:40,307 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-27 18:35:40,307 INFO    SenderThread:73221 [file_stream.py:finish():614] file stream finish called
2024-04-27 18:35:40,492 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:40,567 INFO    SenderThread:73221 [file_stream.py:finish():618] file stream finish is done
2024-04-27 18:35:40,567 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 13
2024-04-27 18:35:40,567 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:40,568 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:40,568 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-27 18:35:40,568 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:40,568 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-27 18:35:40,569 INFO    SenderThread:73221 [sender.py:transition_state():614] send defer: 14
2024-04-27 18:35:40,569 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:40,569 INFO    HandlerThread:73221 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-27 18:35:40,569 DEBUG   SenderThread:73221 [sender.py:send():379] send: final
2024-04-27 18:35:40,569 DEBUG   SenderThread:73221 [sender.py:send():379] send: footer
2024-04-27 18:35:40,569 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:40,569 INFO    SenderThread:73221 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-27 18:35:40,571 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:40,572 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:40,572 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: server_info
2024-04-27 18:35:40,572 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: get_summary
2024-04-27 18:35:40,572 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-27 18:35:40,572 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 18:35:40,572 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:40,572 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:40,572 DEBUG   SenderThread:73221 [sender.py:send_request():406] send_request: server_info
2024-04-27 18:35:40,832 INFO    MainThread:73221 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-27 18:35:40,833 INFO    MainThread:73221 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-27 18:35:40,833 INFO    MainThread:73221 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-04-27 18:35:40,834 DEBUG   HandlerThread:73221 [handler.py:handle_request():146] handle_request: shutdown
2024-04-27 18:35:40,834 INFO    HandlerThread:73221 [handler.py:finish():866] shutting down handler
2024-04-27 18:35:41,577 INFO    WriterThread:73221 [datastore.py:close():296] close: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/preprocess/wandb/run-20240427_183527-zfokux4g/run-zfokux4g.wandb
2024-04-27 18:35:41,832 INFO    SenderThread:73221 [sender.py:finish():1546] shutting down sender
2024-04-27 18:35:41,832 INFO    SenderThread:73221 [file_pusher.py:finish():172] shutting down file pusher
2024-04-27 18:35:41,832 INFO    SenderThread:73221 [file_pusher.py:join():178] waiting for file pusher
