2024-04-27 18:35:10,037 INFO    SystemMonitor:73140 [interfaces.py:start():190] Started memory monitoring
2024-04-27 18:35:10,041 INFO    SystemMonitor:73140 [interfaces.py:start():190] Started network monitoring
2024-04-27 18:35:10,045 DEBUG   HandlerThread:73140 [system_info.py:_probe_git():135] Probing git
2024-04-27 18:35:10,067 DEBUG   HandlerThread:73140 [system_info.py:_probe_git():143] Probing git done
2024-04-27 18:35:10,067 DEBUG   HandlerThread:73140 [system_info.py:probe():198] Probing system done
2024-04-27 18:35:10,067 DEBUG   HandlerThread:73140 [system_monitor.py:probe():223] {'os': 'macOS-13.5.2-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-04-27T17:35:10.036335', 'startedAt': '2024-04-27T17:35:08.246922', 'docker': None, 'cuda': None, 'args': ('--file_url', 'https://github.com/udacity/nd0821-c2-build-model-workflow-exercises/blob/master/lesson-2-data-exploration-and-preparation/exercises/exercise_4/starter/genres_mod.parquet?raw=true', '--artifact_name', 'raw_data.parquet', '--artifact_type', 'raw_data', '--artifact_description', 'Data as downloaded'), 'state': 'running', 'program': '/Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/download_data.py', 'codePathLocal': 'download_data.py', 'codePath': 'download/download_data.py', 'git': {'remote': 'https://github.com/ayotomiwasalau/ml-pipe.git', 'commit': 'c753284f362bc3769c2df179aa3eddb270d036aa'}, 'email': 'ayotomiwasalau@gmail.com', 'root': '/Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe', 'host': 'ayotomialausMBP', 'username': 'ayotomiwasalau', 'executable': '/Users/ayotomiwasalau/anaconda3/envs/mlflow-5daac8e92275e8dddf3caefc785f4a790d74a6e6/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3228, 'min': 600, 'max': 3228}, 'cpu_freq_per_core': [{'current': 3228, 'min': 600, 'max': 3228}], 'disk': {'/': {'total': 460.4317207336426, 'used': 11.107654571533203}}, 'gpuapple': {'type': 'arm', 'vendor': 'Apple'}, 'memory': {'total': 16.0}}
2024-04-27 18:35:10,067 INFO    HandlerThread:73140 [system_monitor.py:probe():224] Finished collecting system info
2024-04-27 18:35:10,067 INFO    HandlerThread:73140 [system_monitor.py:probe():227] Publishing system info
2024-04-27 18:35:10,067 DEBUG   HandlerThread:73140 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-04-27 18:35:10,155 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/conda-environment.yaml
2024-04-27 18:35:10,743 DEBUG   HandlerThread:73140 [system_info.py:_save_conda():222] Saving conda packages done
2024-04-27 18:35:10,744 INFO    HandlerThread:73140 [system_monitor.py:probe():229] Finished publishing system info
2024-04-27 18:35:10,746 DEBUG   SenderThread:73140 [sender.py:send():379] send: files
2024-04-27 18:35:10,746 INFO    SenderThread:73140 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-27 18:35:10,759 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: python_packages
2024-04-27 18:35:10,759 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: python_packages
2024-04-27 18:35:10,759 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 18:35:10,760 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: stop_status
2024-04-27 18:35:10,760 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: stop_status
2024-04-27 18:35:11,159 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/conda-environment.yaml
2024-04-27 18:35:11,160 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/wandb-metadata.json
2024-04-27 18:35:11,160 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/requirements.txt
2024-04-27 18:35:11,380 DEBUG   SenderThread:73140 [sender.py:send():379] send: telemetry
2024-04-27 18:35:12,097 INFO    wandb-upload_0:73140 [upload_job.py:push():131] Uploaded file /var/folders/_r/dchdvrt17dbb3l_1jl9f8gm80000gn/T/tmpyzevvin8wandb/92la6lw5-wandb-metadata.json
2024-04-27 18:35:13,387 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 18:35:14,188 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/output.log
2024-04-27 18:35:14,299 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: log_artifact
2024-04-27 18:35:14,299 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: log_artifact
2024-04-27 18:35:15,351 INFO    SenderThread:73140 [sender.py:send_request_log_artifact():1456] logged artifact raw_data.parquet - {'id': 'QXJ0aWZhY3Q6ODEyNzg2MDY4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzQxMTkzMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODEyNzg2MDY4', 'versionIndex': 0}}}
2024-04-27 18:35:16,195 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/output.log
2024-04-27 18:35:17,016 DEBUG   SenderThread:73140 [sender.py:send():379] send: telemetry
2024-04-27 18:35:17,016 DEBUG   SenderThread:73140 [sender.py:send():379] send: exit
2024-04-27 18:35:17,016 INFO    SenderThread:73140 [sender.py:send_exit():586] handling exit code: 0
2024-04-27 18:35:17,017 INFO    SenderThread:73140 [sender.py:send_exit():588] handling runtime: 6
2024-04-27 18:35:17,017 INFO    SenderThread:73140 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 18:35:17,017 INFO    SenderThread:73140 [sender.py:send_exit():594] send defer
2024-04-27 18:35:17,018 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,018 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-27 18:35:17,018 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,018 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-27 18:35:17,018 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 1
2024-04-27 18:35:17,018 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,018 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-27 18:35:17,018 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,018 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-27 18:35:17,018 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 2
2024-04-27 18:35:17,019 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,019 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-27 18:35:17,019 INFO    HandlerThread:73140 [system_monitor.py:finish():203] Stopping system monitor
2024-04-27 18:35:17,019 DEBUG   SystemMonitor:73140 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-27 18:35:17,019 DEBUG   SystemMonitor:73140 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-27 18:35:17,019 DEBUG   SystemMonitor:73140 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-27 18:35:17,019 INFO    HandlerThread:73140 [interfaces.py:finish():202] Joined cpu monitor
2024-04-27 18:35:17,019 INFO    HandlerThread:73140 [interfaces.py:finish():202] Joined disk monitor
2024-04-27 18:35:17,019 INFO    HandlerThread:73140 [interfaces.py:finish():202] Joined gpuapple monitor
2024-04-27 18:35:17,020 INFO    HandlerThread:73140 [interfaces.py:finish():202] Joined memory monitor
2024-04-27 18:35:17,020 INFO    HandlerThread:73140 [interfaces.py:finish():202] Joined network monitor
2024-04-27 18:35:17,020 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 3
2024-04-27 18:35:17,020 DEBUG   SenderThread:73140 [sender.py:send():379] send: telemetry
2024-04-27 18:35:17,020 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,020 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-27 18:35:17,020 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 4
2024-04-27 18:35:17,020 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,020 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-27 18:35:17,020 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-27 18:35:17,020 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 5
2024-04-27 18:35:17,020 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,020 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-27 18:35:17,020 DEBUG   SenderThread:73140 [sender.py:send():379] send: summary
2024-04-27 18:35:17,021 INFO    SenderThread:73140 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-27 18:35:17,021 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,021 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-27 18:35:17,021 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 6
2024-04-27 18:35:17,021 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,021 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-27 18:35:17,021 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,021 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-27 18:35:17,024 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: status_report
2024-04-27 18:35:17,202 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/wandb-summary.json
2024-04-27 18:35:17,362 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 7
2024-04-27 18:35:17,362 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,362 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-27 18:35:17,362 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,362 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-27 18:35:17,756 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 8
2024-04-27 18:35:17,757 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,757 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-27 18:35:17,757 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:17,757 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-27 18:35:17,757 INFO    SenderThread:73140 [job_builder.py:build():318] Attempting to build job artifact
2024-04-27 18:35:17,758 INFO    SenderThread:73140 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-27 18:35:17,763 INFO    SenderThread:73140 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-27 18:35:17,766 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 9
2024-04-27 18:35:17,766 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:17,766 DEBUG   SenderThread:73140 [sender.py:send():379] send: artifact
2024-04-27 18:35:17,766 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-27 18:35:18,023 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:18,208 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/output.log
2024-04-27 18:35:18,209 INFO    Thread-12 :73140 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/config.yaml
2024-04-27 18:35:19,151 INFO    SenderThread:73140 [sender.py:send_artifact():1468] sent artifact job-https___github.com_ayotomiwasalau_ml-pipe.git_download_download_data.py - {'id': 'QXJ0aWZhY3Q6ODEyNzg2MTI4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2NzQxMTk0Ng==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODEyNzg2MTI4', 'versionIndex': 0}}}
2024-04-27 18:35:19,151 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:19,151 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-27 18:35:19,151 INFO    SenderThread:73140 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-27 18:35:19,215 INFO    SenderThread:73140 [dir_watcher.py:finish():388] scan: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files
2024-04-27 18:35:19,215 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/requirements.txt requirements.txt
2024-04-27 18:35:19,215 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/output.log output.log
2024-04-27 18:35:19,216 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/config.yaml config.yaml
2024-04-27 18:35:19,216 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/wandb-summary.json wandb-summary.json
2024-04-27 18:35:19,217 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/conda-environment.yaml conda-environment.yaml
2024-04-27 18:35:19,219 INFO    SenderThread:73140 [dir_watcher.py:finish():402] scan save: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/wandb-metadata.json wandb-metadata.json
2024-04-27 18:35:19,220 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 10
2024-04-27 18:35:19,220 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:19,220 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:19,222 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-27 18:35:19,222 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:19,222 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-27 18:35:19,222 INFO    SenderThread:73140 [file_pusher.py:finish():172] shutting down file pusher
2024-04-27 18:35:19,899 INFO    wandb-upload_3:73140 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/wandb-summary.json
2024-04-27 18:35:20,030 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:20,030 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:20,155 INFO    wandb-upload_1:73140 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/output.log
2024-04-27 18:35:20,205 INFO    wandb-upload_2:73140 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/config.yaml
2024-04-27 18:35:20,527 INFO    wandb-upload_4:73140 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/conda-environment.yaml
2024-04-27 18:35:20,528 INFO    wandb-upload_0:73140 [upload_job.py:push():131] Uploaded file /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/files/requirements.txt
2024-04-27 18:35:20,733 INFO    Thread-11 (_thread_body):73140 [sender.py:transition_state():614] send defer: 11
2024-04-27 18:35:20,734 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:20,734 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-27 18:35:20,735 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:20,735 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-27 18:35:20,735 INFO    SenderThread:73140 [file_pusher.py:join():178] waiting for file pusher
2024-04-27 18:35:20,736 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 12
2024-04-27 18:35:20,736 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:20,736 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-27 18:35:20,736 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:20,736 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-27 18:35:20,736 INFO    SenderThread:73140 [file_stream.py:finish():614] file stream finish called
2024-04-27 18:35:21,061 INFO    SenderThread:73140 [file_stream.py:finish():618] file stream finish is done
2024-04-27 18:35:21,062 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 13
2024-04-27 18:35:21,062 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:21,062 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:21,062 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-27 18:35:21,062 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:21,063 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:21,063 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-27 18:35:21,063 INFO    SenderThread:73140 [sender.py:transition_state():614] send defer: 14
2024-04-27 18:35:21,063 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: defer
2024-04-27 18:35:21,063 INFO    HandlerThread:73140 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-27 18:35:21,063 DEBUG   SenderThread:73140 [sender.py:send():379] send: final
2024-04-27 18:35:21,063 DEBUG   SenderThread:73140 [sender.py:send():379] send: footer
2024-04-27 18:35:21,063 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: defer
2024-04-27 18:35:21,063 INFO    SenderThread:73140 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-27 18:35:21,064 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-27 18:35:21,064 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: poll_exit
2024-04-27 18:35:21,064 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-27 18:35:21,065 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: server_info
2024-04-27 18:35:21,065 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: get_summary
2024-04-27 18:35:21,065 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-27 18:35:21,065 DEBUG   SenderThread:73140 [sender.py:send_request():406] send_request: server_info
2024-04-27 18:35:21,396 DEBUG   HandlerThread:73140 [handler.py:handle_request():146] handle_request: shutdown
2024-04-27 18:35:21,397 INFO    HandlerThread:73140 [handler.py:finish():866] shutting down handler
2024-04-27 18:35:22,067 INFO    WriterThread:73140 [datastore.py:close():296] close: /Users/ayotomiwasalau/Documents/data-tools-project/udacity/mlops/ml-pipeline/ml-pipe/download/wandb/run-20240427_183508-rmpnlhl5/run-rmpnlhl5.wandb
2024-04-27 18:35:22,397 INFO    SenderThread:73140 [sender.py:finish():1546] shutting down sender
2024-04-27 18:35:22,398 INFO    SenderThread:73140 [file_pusher.py:finish():172] shutting down file pusher
2024-04-27 18:35:22,398 INFO    SenderThread:73140 [file_pusher.py:join():178] waiting for file pusher
